53.3488683	-6.2570938
53.3546181	-6.2467721
53.3511449	-6.2501285
53.3607665	-6.2402726
53.3560089	-6.2919392
53.3339594	-6.2450631
53.3365922	-6.2490695
53.33330917	-6.2432456
53.361306	-6.2429239
53.388985	-6.2641789
53.3792691	-6.2667778
53.3858799	-6.2655658
53.33808633	-6.22070852
53.3851416	-6.2340805
53.34855625	-6.25520241
53.360058	-6.2696731
53.3473159	-6.2820934
53.3497963	-6.2810042
53.3510129	-6.2700425
53.337893	-6.2690276
53.3611904	-6.28549
53.333829	-6.2644824
53.332801	-6.2650217
53.345747	-6.267783
53.38903369	-6.31227138
53.35221493	-6.25928912
53.348106	-6.34605
53.3484938	-6.343926
53.37045408	-6.2681935
53.3303814	-6.2600744
53.33259706	-6.2624461
53.3426744	-6.2721768
53.3502673	-6.2744077
53.345517	-6.275791
53.3322702	-6.2750739
53.3411122	-6.2506683
53.3625641	-6.2528575
53.3604527	-6.2096876
53.3426069	-6.3168495
53.3810861	-6.2392187
53.3546228	-6.272992
53.3479442	-6.3078325
53.33194873	-6.29345179
53.33055121	-6.29681125
53.3441006	-6.2669835
53.344021	-6.2644931
53.344258	-6.262385
53.3090203	-6.2610253
53.3336596	-6.2910352
53.3607579	-6.2601443
53.35304511	-6.26825977
53.357725	-6.2639214
53.3566172	-6.2644899
53.35892845	-6.26215543
53.3543772	-6.2667336
53.3597273	-6.2609915
53.3239351	-6.3276991
53.36338899	-6.25783264
53.375668	-6.24986
53.37356504	-6.25191264
53.36875401	-6.25474921
53.36199888	-6.2596705
53.3853302	-6.1440567
53.3332865	-6.2578673
53.3393775	-6.320696
53.3625461	-6.2364715
53.3645041	-6.2300182
53.3410846	-6.2453144
53.356654	-6.2592598
53.337131	-6.2347758
53.3911838	-6.1681701
53.37400216	-6.24328512
53.32937541	-6.27556986
53.32166648	-6.27912199
53.3263825	-6.27787653
53.3186632	-6.2789822
53.3325029	-6.2684991
53.3756276	-6.1942887
53.3661254	-6.2235609
53.38039654	-6.17510658
53.3858199	-6.1370926
53.3903381	-6.2981604
53.3395019	-6.2236852
53.3384626	-6.2229501
53.34756	-6.266194
53.34876	-6.266637
53.3194651	-6.2901686
53.31237109	-6.29999961
53.34285665	-6.3612584
53.3265364	-6.2503371
53.3283678	-6.2459187
53.33217585	-6.25214273
53.32385414	-6.3412427
53.3504403	-6.3521405
53.3753851	-6.2192521
53.3683745	-6.2269608
53.3800521	-6.2108987
53.3882497	-6.1990515
53.3208686	-6.2161668
53.3477329	-6.2437479
53.31869539	-6.21270519
53.3264852	-6.2246648
53.33825511	-6.25352763
53.3394808	-6.2463771
53.3109685	-6.2478509
53.32511941	-6.24093233
53.3719405	-6.2667757
53.3378278	-6.2413344
53.35739626	-6.25708867
53.3546282	-6.2691197
53.32345408	-6.260327776
53.3269442	-6.3432465
53.3649372	-6.3080009
53.34157661	-6.27201122
53.36057485	-6.27494165
53.35911284	-6.25864396
53.35859295	-6.25482989
53.3522589	-6.2973515
53.3899854	-6.2999075
53.3591464	-6.2435672
53.3358184	-6.23872844
53.3329316	-6.2358624
53.3071496	-6.2692529
53.32085621	-6.2595681
53.34890799	-6.29640024
53.330222	-6.2841019
53.35456624	-6.26316011
53.3543859	-6.25706163
53.34014	-6.3154101
53.34350367	-6.24470088
53.34286447	-6.24057898
53.34348136	-6.24729873
53.34416784	-6.24888803
53.3299256	-6.2328918
53.36265788	-6.2728451
53.3609009	-6.2726163
53.36461326	-6.27200073
53.3571338	-6.2883099
53.346469	-6.2804
53.3251753	-6.2545278
53.3121787	-6.2743859
53.3173303	-6.2704275
53.329914	-6.264117
53.3222495	-6.2657179
53.3470746	-6.2770062
53.3415926	-6.23170508
53.37513834	-6.19650121
53.3782629	-6.2651203
53.3150506	-6.2957261
53.3375329	-6.2626503
53.31856561	-6.24194713
53.35314001	-6.25584152
53.3337715	-6.2321238
53.3503688	-6.2347745
53.3316373	-6.2834798
53.3407599	-6.3074333
53.3435913	-6.3077908
53.3890064	-6.2644503
53.31925534	-6.2317591
53.31365381	-6.22239235
53.33674435	-6.30648732
53.325675	-6.2964664
53.35696273	-6.24910669
53.3822904	-6.2442226
53.3879906	-6.2433763
53.3895152	-6.2463869
53.3510162	-6.2546042
53.3475982	-6.2551097
53.346817	-6.255114
53.345877	-6.255111
53.3116708	-6.2827902
53.3457329	-6.2514701
53.33386021	-6.32823301
53.346787	-6.284012
53.3422335	-6.2506234
53.3376999	-6.2657613
53.34531	-6.272158
53.3591464	-6.2435672
53.346978	-6.258974
53.347571	-6.259277
53.34840766	-6.26000255
53.34997848	-6.26054846
53.3517962	-6.260838
53.3523029	-6.2617635
53.35207286	-6.26292665
53.352744	-6.2489069
53.3397445	-6.2657386
53.3365805	-6.2522631
53.3580309	-6.2478836
53.3428069	-6.3605731
53.3425553	-6.3576219
53.3422509	-6.3493363
53.3797159	-6.2656367
53.3686101	-6.2697734
53.34170139	-6.2282149
53.38831227	-6.26520898
53.3354597	-6.2652955
53.3609276	-6.1824766
53.3588536	-6.189932
53.34445733	-6.26043571
53.3451269	-6.2588331
53.34521743	-6.25872061
53.3455743	-6.2577578
53.3298359	-6.2996296
53.3214981	-6.2354023
53.359065	-6.2363783
53.3628098	-6.2397045
53.37093	-6.2804481
53.3401276	-6.2415368
53.33557461	-6.26340218
53.3281278	-6.2766772
53.3230781	-6.2789512
53.3710136	-6.2059674
53.38023863	-6.16545444
53.3339856	-6.2547733
53.34207341	-6.2524122
53.3726572	-6.2219919
53.3444678	-6.2609937
53.3172681	-6.2084988
53.31160391	-6.24813699
53.3709889	-6.3123295
53.3361657	-6.2733486
53.3582654	-6.2417088
53.3566594	-6.2439364
53.34693057	-6.26344264
53.3450787	-6.2532667
53.3241326	-6.266085
53.3309241	-6.2645554
53.3748412	-6.2652594
53.3384903	-6.2550856
53.3224075	-6.2470422
53.3372153	-6.2990074
53.34288724	-6.264307
53.3017175	-6.2973513
53.3147099	-6.2834513
53.3868829	-6.2007823
53.3404843	-6.2702244
53.3283562	-6.3057855
53.3283075	-6.3059047
53.3776294	-6.2871697
53.34326199	-6.25935027
53.3282968	-6.2581681
53.3783184	-6.2133688
53.3805653	-6.2459052
53.34777432	-6.27477202
53.3817491	-6.2906931
53.3199695	-6.2439277
53.3702785	-6.2538964
53.36586485	-6.27124694
53.3436077	-6.3690515
53.3505768	-6.2734345
53.3426119	-6.2570885
53.3488818	-6.2515902
53.3490103	-6.2540767
53.3480932	-6.2512061
53.3398953	-6.2608228
53.3278219	-6.264698
53.3270744	-6.2648431
53.3429358	-6.2779272
53.3435377	-6.2750757
53.3428283	-6.2785341
53.3432435	-6.2817055
53.3465018	-6.2919755
53.3412735	-6.3191515
53.3817606	-6.1757801
53.3090719	-6.2575305
53.3919435	-6.2052721
53.3262323	-6.2286358
53.3944814	-6.2120287
53.33980327	-6.27797825
53.3974292	-6.2197528
53.32513831	-6.31759034
53.31466534	-6.24632856
53.3069883	-6.2833243
53.3260427	-6.3159674
53.3434573	-6.2845852
53.3393245	-6.2605673
53.34946372	-6.2531702
53.3471979	-6.2919662
53.3674913	-6.2723446
53.36186076	-6.29120314
53.32805908	-6.33657097
53.3181517	-6.2107975
53.3422799	-6.3461875
53.3559038	-6.261015
53.34724122	-6.26796711
53.350128	-6.267132
53.3460977	-6.28592
53.3390726	-6.25651812
53.3617696	-6.2980836
53.3384334	-6.3000141
53.35913974	-6.28164494
53.312752	-6.2823998
53.3521487	-6.2839076
53.3447395	-6.2473333
53.3160294	-6.2051674
53.36336987	-6.22223463
53.3579115	-6.233931
53.3230094	-6.2383055
53.3172681	-6.2084988
53.3405065	-6.2556651
53.3633556	-6.3037313
53.39132776	-6.19480057
53.3755548	-6.2863618
53.3726869	-6.2832516
53.3659011	-6.2279552
53.338799	-6.2391914
53.3378988	-6.2479823
53.39662499	-6.16237174
53.3698845	-6.3199737
53.3456199	-6.3793835
53.3549727	-6.2299169
53.3233475	-6.2501185
53.357604	-6.2600286
53.3578859	-6.268684
53.3840261	-6.29391
53.3422141	-6.2935843
53.3296046	-6.3336549
53.3421615	-6.351317
53.35611733	-6.28805481
53.3103493	-6.2817733
53.36811007	-6.21206845
53.3857848	-6.2290459
53.3822856	-6.1497181
53.3265394	-6.2430307
53.371902	-6.2372442
53.34272328	-6.32162641
53.3394777	-6.3075984
53.342086	-6.3097344
53.3590888	-6.1958659
53.3639044	-6.2830115
53.3933037	-6.2451007
53.33918705	-6.21650281
53.3871747	-6.2988719
53.349893	-6.25099
53.37159732	-6.32935484
53.3802171	-6.2357107
53.3790487	-6.2404901
53.33368131	-6.26311276
53.3402032	-6.3145797
53.3794035	-6.286988
53.3222813	-6.2944528
53.37140006	-6.20178444
